CustomerID,Frequency,MonetaryValue,AverageOrderValue,TotalQuantity,ProductDiversity,RecencyDays,PrimaryCountry,IsUK,RepeatProbability,ConditionalFutureRevenue,PredictedCLV,CLVSegment,Location,BusinessAction
13501,2,1544.79,772.395,693,52,112,Switzerland,0,0.684806304521124,2247.1982072586416,1538.895499839285,High,Non-UK,Protect loyalty
13502,2,488.5,244.25,226,14,41,United Kingdom,1,0.6323371058069581,811.3481195550967,513.0455217213877,Medium,UK,Low-cost nurture
13503,5,1642.39,328.478,857,148,105,United Kingdom,1,0.8123303431145446,1539.432605788073,1250.5278168615428,High,UK,Protect loyalty
13506,3,879.5600000000001,293.18666666666667,618,43,21,United Kingdom,1,0.77281240853028,1145.9717056989205,885.621153988736,High,UK,Protect loyalty
13508,1,176.07999999999998,176.07999999999998,156,16,268,United Kingdom,1,0.2536828824064632,336.6080288993864,85.39169501235442,Low,UK,Low-cost nurture
13509,1,135.0,135.0,108,5,133,United Kingdom,1,0.3439843481947706,337.52575324849084,116.10357623013113,Low,UK,Low-cost nurture
13510,7,2766.73,395.2471428571429,1658,126,1,United Kingdom,1,0.9138619617232616,2681.4795602157387,2450.502171219584,Very High,UK,Protect loyalty
13511,1,282.76,282.76,60,5,302,United Kingdom,1,0.201825487752699,542.7166390087924,109.53405037945502,Low,UK,Low-cost nurture
13512,3,462.18,154.06,276,20,13,United Kingdom,1,0.7292005907078701,725.9996235940807,529.399354378495,Medium,UK,Grow customer value
13513,2,619.49,309.745,255,24,67,United Kingdom,1,0.6266516745921002,914.0141355392484,572.7684886365209,Medium,UK,Low-cost nurture
13514,3,663.7,221.2333333333333,248,13,54,United Kingdom,1,0.6933069132257361,996.2723389956196,690.7225000812372,High,UK,Protect loyalty
13515,2,374.7,187.35,138,17,75,United Kingdom,1,0.572731904326347,614.085224267932,351.7061999136445,Medium,UK,Low-cost nurture
13516,1,295.85,295.85,129,17,43,United Kingdom,1,0.4963070121829854,613.5951561824697,304.53157865487384,Medium,UK,Low-cost nurture
13519,1,220.46,220.46,110,11,68,United Kingdom,1,0.4440216380360575,492.5272112975295,218.69273913766045,Low,UK,Low-cost nurture
13520,5,2981.65,596.33,1530,62,28,Switzerland,0,0.8848745406806453,3842.939322405035,3400.5191677767457,Very High,Non-UK,Protect loyalty
13523,1,569.69,569.69,237,29,28,United Kingdom,1,0.5689128706669939,1021.390336157728,581.082108215019,Medium,UK,Win back now
13526,2,1182.0,591.0,1911,29,364,United Kingdom,1,0.3982546767417176,1259.8706279117207,501.7493696553672,Medium,UK,Win back now
13527,5,2298.93,459.78600000000006,1053,152,44,United Kingdom,1,0.8607288004624367,2140.152844733086,1842.0911908533808,Very High,UK,Protect loyalty
13530,1,402.98,402.98,272,18,260,United Kingdom,1,0.303630285798896,674.6143291727986,204.8333415707674,Low,UK,Low-cost nurture
13531,4,949.27,237.3175,323,38,124,United Kingdom,1,0.7075471735276281,1111.3791217499652,786.3531563118055,High,UK,Protect loyalty
13534,10,1850.82,185.082,908,59,5,United Kingdom,1,0.9194048211255036,2112.1788271593628,1941.94739676953,Very High,UK,Protect loyalty
13535,1,89.5,89.5,10,1,28,United Kingdom,1,0.3430459394374586,285.2802177086532,97.86422028678764,Low,UK,Low-cost nurture
13537,2,717.85,358.925,337,38,51,United Kingdom,1,0.665011629251693,997.5187552859315,663.3615726618182,High,UK,Win back now
13538,5,1822.28,364.456,784,102,22,United Kingdom,1,0.8596321553877199,1870.0845938826944,1607.5848501967491,Very High,UK,Protect loyalty
13539,4,938.02,234.505,390,45,46,United Kingdom,1,0.7808976269536072,1150.6495242637566,898.5394829528645,High,UK,Protect loyalty
13540,3,632.39,210.79666666666665,189,26,93,United Kingdom,1,0.655783629128004,853.8742138014526,559.9567307455378,Medium,UK,Low-cost nurture
13541,2,785.25,392.625,279,10,53,United Kingdom,1,0.6380822761298385,1245.0332652786565,794.4336597663702,High,UK,Win back now
13542,17,3959.49,232.91117647058823,804,98,2,United Kingdom,1,0.9542565208863524,3947.3571491825887,3766.791299874848,Very High,UK,Protect loyalty
13543,2,1439.61,719.8050000000001,329,37,260,United Kingdom,1,0.4623219797371247,1520.1017842705744,702.7764663059077,High,UK,Win back now
13544,4,514.14,128.535,219,152,37,United Kingdom,1,0.7735693190471012,601.6967695696219,465.454160308813,Medium,UK,Grow customer value
13545,2,364.93,182.465,252,54,16,United Kingdom,1,0.6735921985051383,556.1676525642014,374.6301918281623,Medium,UK,Grow customer value
13546,2,465.15,232.575,230,47,8,United Kingdom,1,0.6843286745284871,695.5783006609403,476.0041765220788,Medium,UK,Grow customer value
13547,1,167.08,167.08,79,44,34,United Kingdom,1,0.4847996837228392,340.52082658785946,165.08438903083405,Low,UK,Low-cost nurture
13548,1,223.28,223.28,122,61,97,United Kingdom,1,0.4468814020872571,400.397190104236,178.93005770557903,Low,UK,Low-cost nurture
13549,1,87.6,87.6,96,8,13,United Kingdom,1,0.4604285784383217,245.90834921399775,113.22323165471538,Low,UK,Low-cost nurture
13550,1,342.55,342.55,430,40,9,United Kingdom,1,0.5973934407943043,659.159992228991,393.77785579162384,Medium,UK,Low-cost nurture
13551,1,152.39999999999998,152.39999999999998,24,1,292,United Kingdom,1,0.1631237392700846,366.4680826937047,59.779643972135695,Low,UK,Low-cost nurture
13552,10,3208.85,320.885,1213,87,54,United Kingdom,1,0.9144391347348269,3089.3455573276456,2825.018478339573,Very High,UK,Protect loyalty
13553,1,499.6,499.6,201,85,300,United Kingdom,1,0.2879723157140335,649.8423757033326,187.13661378039768,Low,UK,Low-cost nurture
13554,7,1629.35,232.7642857142857,578,156,6,United Kingdom,1,0.8931849842532005,1642.6866946283349,1467.2230894745512,High,UK,Protect loyalty
13555,9,4792.96,532.5511111111111,2126,175,4,United Kingdom,1,0.936987567488494,4146.154862262322,3884.895558821765,Very High,UK,Protect loyalty
13556,2,200.82,100.41,134,8,55,United Kingdom,1,0.5575254756429413,402.8118884696864,224.5778897136933,Low,UK,Low-cost nurture
13557,11,2448.2,222.5636363636364,1852,107,41,United Kingdom,1,0.9270937142493848,2466.0104673114542,2286.2228035176377,Very High,UK,Protect loyalty
13559,2,990.0,495.0,360,1,138,United Kingdom,1,0.5319595686956835,1741.4432248895264,926.3773868202526,High,UK,Win back now
13561,10,1661.54,166.154,1042,120,23,United Kingdom,1,0.9176068978471764,1754.4877360523724,1609.9300487899334,Very High,UK,Protect loyalty
13562,5,3038.85,607.7700000000001,846,65,27,United Kingdom,1,0.8634916323923569,3017.453286710941,2605.5456642097133,Very High,UK,Protect loyalty
13564,34,14774.3,434.53823529411767,8242,475,14,United Kingdom,1,0.985906951691293,11058.783241740344,10902.93127527898,Very High,UK,Protect loyalty
13565,1,174.57999999999998,174.57999999999998,88,22,37,United Kingdom,1,0.474178771396279,382.6458662797749,181.44254675240853,Low,UK,Low-cost nurture
13566,3,831.76,277.25333333333333,690,159,60,United Kingdom,1,0.7604127104933571,910.6607228265216,692.4779885843551,High,UK,Grow customer value
13567,4,1079.29,269.8225,643,180,54,United Kingdom,1,0.8072509584176433,1100.816476016533,888.6351553062789,High,UK,Protect loyalty
13569,2,387.92,193.96,189,85,7,United Kingdom,1,0.6828619498980019,555.9244297216837,379.61964007568366,Medium,UK,Grow customer value
13571,14,2448.32,174.88000000000002,1434,158,8,United Kingdom,1,0.9473083091855602,2459.955305856567,2330.3361014630323,Very High,UK,Protect loyalty
13573,4,614.27,153.5675,345,52,5,United Kingdom,1,0.7995557672585085,818.8602889665608,654.7244666221825,High,UK,Grow customer value
13574,1,404.45,404.45,304,84,37,United Kingdom,1,0.5744488093597087,675.0120706752907,387.75988030285225,Medium,UK,Low-cost nurture
13576,10,4485.25,448.525,1860,91,18,United Kingdom,1,0.9337724044117308,4213.317674313297,3934.2797752939696,Very High,UK,Protect loyalty
13577,7,1801.68,257.3828571428572,870,58,8,United Kingdom,1,0.8922799520944127,2019.549217486609,1802.00327903126,Very High,UK,Protect loyalty
13578,1,147.66,147.66,127,9,35,United Kingdom,1,0.4673401963701288,370.5546436130392,173.17507991198084,Low,UK,Low-cost nurture
13579,3,907.3,302.43333333333334,542,57,27,United Kingdom,1,0.7692843687675222,1129.9515565075314,869.2540698857755,High,UK,Protect loyalty
13580,1,107.75,107.75,45,5,32,United Kingdom,1,0.413212702483741,298.2690619503979,123.24856515581426,Low,UK,Low-cost nurture
13581,1,162.53,162.53,89,23,40,United Kingdom,1,0.4693445368285525,357.84740178942405,167.95372304815817,Low,UK,Low-cost nurture
13582,2,241.68,120.84,106,10,15,United Kingdom,1,0.6035792387678505,471.5097471627979,284.5934942641432,Medium,UK,Low-cost nurture
13583,1,664.001,664.001,372,43,305,United Kingdom,1,0.2999729726624023,899.6299404712885,269.8646675392725,Medium,UK,Low-cost nurture
13584,2,243.3,121.65,323,55,124,United Kingdom,1,0.5537249628029685,365.1186951947423,202.17533591537708,Low,UK,Low-cost nurture
13585,3,684.54,228.18,1386,29,156,United Kingdom,1,0.6610024971045285,887.6292944034415,586.7251801038055,Medium,UK,Low-cost nurture
13586,1,127.28,127.28,38,20,167,United Kingdom,1,0.2974995505738498,264.4361110730066,78.66962419971611,Low,UK,Low-cost nurture
13587,3,961.1,320.3666666666667,484,20,75,United Kingdom,1,0.7118428236701287,1286.9385754178252,916.0979894154376,High,UK,Protect loyalty
13589,4,741.09,185.2725,179,29,75,United Kingdom,1,0.7233452249312895,959.3582116332622,693.9471813835416,High,UK,Grow customer value
13590,12,4354.12,362.8433333333333,3423,225,1,United Kingdom,1,0.9538240222538864,3837.251005366593,3660.062188336533,Very High,UK,Protect loyalty
13591,4,976.81,244.2025,365,42,61,United Kingdom,1,0.7676701601229571,1184.5076719145493,909.3111941655131,High,UK,Protect loyalty
13593,9,3481.4100000000003,386.8233333333333,1451,174,13,United Kingdom,1,0.9279165019474755,3132.312251597248,2906.524227509339,Very High,UK,Protect loyalty
13594,1,136.35000000000002,136.35000000000002,37,7,111,United Kingdom,1,0.3373864405985429,328.4414726710156,110.81169940941756,Low,UK,Low-cost nurture
13595,3,784.48,261.49333333333334,341,114,142,United Kingdom,1,0.657530319728927,835.6539190663207,549.4677885864087,Medium,UK,Low-cost nurture
13597,2,396.71,198.355,231,17,26,United Kingdom,1,0.6444916341014081,675.3037073578545,435.2275898698027,Medium,UK,Low-cost nurture
13598,4,601.92,150.48000000000002,341,46,121,United Kingdom,1,0.7004865187240937,745.5848780270793,522.2721556225168,Medium,UK,Grow customer value
13599,12,4661.12,388.4266666666667,2955,100,21,United Kingdom,1,0.9461577277092876,4391.978396945778,4155.504300202496,Very High,UK,Protect loyalty
13600,1,298.9,298.9,275,22,260,United Kingdom,1,0.2975081969081072,513.566594145747,152.79027141653887,Low,UK,Low-cost nurture
13601,2,466.67,233.335,409,77,18,United Kingdom,1,0.7003053569891029,659.5109332355979,461.8590395377718,Medium,UK,Grow customer value
13602,3,596.28,198.76,271,29,7,United Kingdom,1,0.7466265236185996,864.184159744832,645.2228149565444,High,UK,Grow customer value
13604,1,717.62,717.62,242,21,284,United Kingdom,1,0.298218304112547,1052.5563519351938,313.8915702570027,Medium,UK,Win back now
13605,2,522.67,261.33500000000004,425,50,13,United Kingdom,1,0.7029835129607983,766.368669115121,538.7445392376394,Medium,UK,Grow customer value
13607,1,400.3,400.3,178,24,28,United Kingdom,1,0.5421918568804792,773.0606120107526,419.14716870726966,Medium,UK,Low-cost nurture
13608,1,232.05,232.05,110,31,166,United Kingdom,1,0.3585130783633249,423.245323216087,151.7389837290798,Low,UK,Low-cost nurture
13609,1,167.35,167.35,19,7,219,United Kingdom,1,0.2278630488954892,354.0183197246506,80.66769369731702,Low,UK,Low-cost nurture
13610,7,1021.38,145.91142857142856,381,157,13,United Kingdom,1,0.8767427857084078,1097.8169161510814,962.5030612641126,High,UK,Protect loyalty
13611,7,2143.53,306.21857142857147,1234,122,0,United Kingdom,1,0.907423456911496,2165.183593110874,1964.7383809087237,Very High,UK,Protect loyalty
13612,1,818.29,818.29,444,50,258,United Kingdom,1,0.3615881419679017,1095.833936512805,396.2405570090367,Medium,UK,Win back now
13613,5,1039.85,207.97,445,50,78,United Kingdom,1,0.7926892991661022,1206.3587062932977,956.26763743456,High,UK,Protect loyalty
13614,2,747.28,373.64,257,67,19,United Kingdom,1,0.6982005132575266,985.1122220234428,687.8058590330304,High,UK,Protect loyalty
13615,7,5854.84,836.4057142857143,2721,244,25,United Kingdom,1,0.9233780810075062,4594.390608529744,4242.359583503104,Very High,UK,Protect loyalty
13616,2,283.85,141.925,172,31,194,United Kingdom,1,0.448339992460886,415.6713861277765,186.36210612273337,Low,UK,Low-cost nurture
13617,5,734.57,146.914,293,31,34,United Kingdom,1,0.8006305747699174,980.9586026352048,785.385449853319,High,UK,Protect loyalty
13619,2,224.94,112.47,79,39,170,United Kingdom,1,0.4430230600515075,335.17136886168856,148.48864547475785,Low,UK,Low-cost nurture
13620,1,112.34,112.34,74,5,154,United Kingdom,1,0.3055298873590042,282.9824447273546,86.45959446212431,Low,UK,Low-cost nurture
13622,1,658.95,658.95,379,32,322,United Kingdom,1,0.2800926100793477,913.2440240244492,255.79290232837448,Medium,UK,Low-cost nurture
13623,5,1805.32,361.064,724,152,6,United Kingdom,1,0.870029295440328,1789.6100900118802,1557.0132057259382,High,UK,Protect loyalty
13624,1,462.08,462.08,820,22,14,United Kingdom,1,0.614466940020857,914.130513895786,561.7029796532371,Medium,UK,Low-cost nurture
13625,1,301.26,301.26,144,21,222,United Kingdom,1,0.3135656085158531,529.479732853413,166.02663462899176,Low,UK,Low-cost nurture
13626,1,449.81,449.81,189,25,5,United Kingdom,1,0.5748054258177664,864.672351132679,497.0183589856687,Medium,UK,Low-cost nurture
13627,2,607.43,303.71500000000003,363,37,114,United Kingdom,1,0.5954674271104986,829.2868831789783,493.8133266630708,Medium,UK,Low-cost nurture
13628,1,310.14,310.14,106,16,302,United Kingdom,1,0.2312975630065905,522.6935431514952,120.89774273022098,Low,UK,Low-cost nurture
13629,8,5578.5,697.3125,3350,7,39,United Kingdom,1,0.908714978129869,6634.3796174236695,6028.760128952398,Very High,UK,Protect loyalty
13632,3,1526.88,508.96,602,63,20,United Kingdom,1,0.7920384331111127,1738.6055618094645,1377.042424973834,High,UK,Protect loyalty
13634,11,3486.41,316.9463636363636,1390,153,0,United Kingdom,1,0.9408253797355968,3262.680225636702,3069.612362240472,Very High,UK,Protect loyalty
13635,3,1928.13,642.71,1207,89,68,United Kingdom,1,0.7830037791044026,1977.9546231578256,1548.745944829602,High,UK,Protect loyalty
13639,1,312.93,312.93,197,19,62,United Kingdom,1,0.494250403218085,630.2375368748933,311.4951567235888,Medium,UK,Low-cost nurture
13640,1,405.0,405.0,108,4,237,United Kingdom,1,0.2769496696620256,796.4555314003932,220.578096321832,Low,UK,Low-cost nurture
13641,5,1016.47,203.294,1098,41,266,United Kingdom,1,0.6478884825375483,1061.9870728395351,688.0491930964992,High,UK,Win back now
13642,3,159.92,53.30666666666667,80,41,58,United Kingdom,1,0.6232654470909444,261.49900244360947,162.98329267185224,Low,UK,Low-cost nurture
13643,7,1637.33,233.9042857142857,629,57,8,United Kingdom,1,0.886135169589148,1857.832614866948,1646.2908192433729,Very High,UK,Protect loyalty
13646,2,326.25,163.125,79,58,25,United Kingdom,1,0.6241204062036166,488.82660046030736,305.08665644242006,Medium,UK,Low-cost nurture
13647,4,1393.56,348.39,908,50,120,United Kingdom,1,0.7555409995952389,1515.0561066430696,1144.6870052559757,High,UK,Protect loyalty
13648,8,1764.02,220.5025,960,95,26,United Kingdom,1,0.8994241420176036,1860.994711364052,1673.82357156791,Very High,UK,Protect loyalty
13649,4,1107.08,276.77,643,82,23,United Kingdom,1,0.8199154618839614,1264.7497239043605,1036.9878540426564,High,UK,Protect loyalty
13650,4,1451.66,362.915,824,62,0,United Kingdom,1,0.842197907850177,1676.507795307156,1411.9513577021996,High,UK,Protect loyalty
13651,1,132.65,132.65,29,8,7,United Kingdom,1,0.4408048447533244,342.0235667460035,150.76564524145036,Low,UK,Low-cost nurture
13652,2,1166.97,583.485,880,77,54,United Kingdom,1,0.7183621481695741,1398.7076732666142,1004.7786488290716,High,UK,Protect loyalty
13653,1,152.2,152.2,72,9,113,United Kingdom,1,0.3643369494338389,353.96967944948653,128.96423320269977,Low,UK,Low-cost nurture
13654,5,3600.67,720.134,2580,133,6,United Kingdom,1,0.8982963306402291,3312.042787586938,2975.1958830127824,Very High,UK,Protect loyalty
13655,4,1347.54,336.885,620,55,0,United Kingdom,1,0.8339104839744587,1589.8311554432523,1325.7768682733554,High,UK,Protect loyalty
13656,2,699.2,349.6,372,38,125,United Kingdom,1,0.5900424497992375,922.3585907942752,544.2307225056265,Medium,UK,Low-cost nurture
13658,4,3386.33,846.5825,1152,92,9,United Kingdom,1,0.8630325145281331,3246.9370159414875,2802.212217382455,Very High,UK,Protect loyalty
13659,10,3321.68,332.168,1645,137,42,United Kingdom,1,0.9245674127217828,3057.945712030229,2827.276955215459,Very High,UK,Protect loyalty
13660,1,306.64,306.64,136,39,26,United Kingdom,1,0.5337300090994621,582.8631725994302,311.0915664152352,Medium,UK,Low-cost nurture
13661,1,325.24,325.24,118,17,229,United Kingdom,1,0.300074491330962,573.1118778034536,171.97625520760377,Low,UK,Low-cost nurture
13662,8,1352.35,169.04375,636,77,11,United Kingdom,1,0.8949896147215756,1535.521585325088,1374.2758720467634,High,UK,Protect loyalty
13663,4,1858.04,464.51,802,75,6,United Kingdom,1,0.8449675353171812,2004.791868566199,1693.9840440063072,Very High,UK,Protect loyalty
13665,3,1711.66,570.5533333333333,1652,97,12,United Kingdom,1,0.827461371260242,1861.809881650192,1540.5757576961369,High,UK,Protect loyalty
13666,2,43.25,21.625,13,7,46,United Kingdom,1,0.4266331862916145,111.79636663605226,47.69604011376452,Low,UK,Low-cost nurture
13668,14,6638.650000000001,474.1892857142857,2374,192,9,United Kingdom,1,0.9578560645904514,5573.775373592198,5338.874544260196,Very High,UK,Protect loyalty
13669,1,195.0,195.0,156,5,33,United Kingdom,1,0.4776619008417629,499.4652341861999,238.5755131657565,Low,UK,Low-cost nurture
13671,1,172.6,172.6,95,61,20,United Kingdom,1,0.5143489042129473,341.5164187015844,175.65859572989007,Low,UK,Low-cost nurture
13672,1,233.53,233.53,81,12,356,United Kingdom,1,0.1758660211898874,406.1472620330903,71.42750299092621,Low,UK,Low-cost nurture
13674,1,240.68,240.68,102,14,58,United Kingdom,1,0.4599515719982219,519.4302451010667,238.91275777765733,Low,UK,Low-cost nurture
13676,2,243.9,121.95000000000002,104,13,165,United Kingdom,1,0.4415189939169984,410.1643436100792,181.09534833134825,Low,UK,Low-cost nurture
13677,2,551.24,275.62,217,98,30,United Kingdom,1,0.6786610923262851,721.8098330646268,489.86424975949313,Medium,UK,Grow customer value
13679,3,281.26,93.75333333333332,102,44,119,United Kingdom,1,0.5880026973899297,396.3595366030501,233.06047665881604,Low,UK,Low-cost nurture
